s2_file_names,class_name,AnnualCrop,Forest,HerbaceousVegetation,Highway,Industrial,Pasture,PermanentCrop,Residential,River,SeaLake
HerbaceousVegetation_405.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_206.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_551.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_97.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_562.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_489.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_807.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_729.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_126.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_636.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_997.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_901.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_395.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_959.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_494.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_532.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_988.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_112.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_456.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_66.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_678.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_796.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_813.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_676.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_887.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_144.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_897.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_883.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_850.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_873.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_212.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_267.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_485.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_482.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_57.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_522.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_150.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_518.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_151.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_964.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_341.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_100.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_261.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_183.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_243.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_693.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_390.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_277.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_570.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_410.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_775.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_315.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_383.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_788.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_82.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_854.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_703.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_655.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_649.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_249.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_65.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_801.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_837.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_125.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_122.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_919.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_187.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_202.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_61.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_483.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_158.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_275.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_572.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_161.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_738.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_228.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_937.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_288.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_465.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_975.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_385.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_48.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_464.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_369.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_379.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_307.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_310.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_623.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_546.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_160.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_297.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_605.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_722.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_909.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_287.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_650.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_575.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_317.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_359.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_582.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_974.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_75.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_896.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_186.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_600.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_197.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_265.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_718.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_224.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_870.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_645.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_986.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_450.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_933.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_899.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_32.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_108.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_739.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_875.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_351.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_213.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_445.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_53.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_681.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_479.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_24.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_510.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_557.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_601.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_1.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_10.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_106.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_804.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_559.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_931.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_219.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_665.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_129.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_225.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_737.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_295.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_702.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_492.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_475.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_742.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_194.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_374.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_198.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_93.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_548.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_178.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_321.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_337.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_146.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_976.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_611.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_238.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_939.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_791.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_802.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_217.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_966.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_643.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_132.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_944.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_733.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_604.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_564.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_302.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_800.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_250.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_905.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_990.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_70.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_422.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_820.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_762.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_805.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_932.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_965.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_312.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_784.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_282.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_955.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_278.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_59.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_442.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_30.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_36.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_500.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_993.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_621.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_220.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_946.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_624.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_407.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_833.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_133.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_869.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_977.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_947.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_216.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_449.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_121.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_357.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_942.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HerbaceousVegetation_85.npy,HerbaceousVegetation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
